Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Event Start Video Time [ms]	Event End Video Time [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Visual Intake Average Pupil Size X [px]	Visual Intake Average Pupil Size Y [px]	Visual Intake Average Pupil Diameter [mm]	Visual Intake Dispersion X [px]	Visual Intake Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	33	10267.1	10333.8	905952.8	906019.5	66.7	00:00:10:329	00:00:10:413	-	-	-	-	-	-	-	861.5	541.4	769.4	475.4	4.3	7385.6	14928.3	428.8	88.3	253.5	49.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	34	10333.8	10633.2	906019.5	906319.0	299.5	00:00:10:413	00:00:10:746	754.8	449.4	67.8	54.1	3.5	28.2	40.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	34	10633.2	10699.7	906319.0	906385.4	66.4	00:00:10:746	00:00:10:788	-	-	-	-	-	-	-	741.1	437.1	821.9	550.2	5.7	7682.0	15430.5	474.4	112.1	250.8	50.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	35	10699.7	11332.1	906385.4	907017.9	632.5	00:00:10:788	00:00:11:413	874.5	565.1	64.3	56.4	3.4	125.6	162.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	35	11332.1	11398.5	907017.9	907084.3	66.4	00:00:11:413	00:00:11:496	-	-	-	-	-	-	-	875.4	487.6	1008.1	491.6	3.5	8639.2	16238.1	405.1	118.6	251.4	24.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	36	11398.5	11481.8	907084.3	907167.5	83.2	00:00:11:496	00:00:11:579	996.4	501.5	62.8	53.6	3.4	18.0	18.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	36	11481.8	11548.3	907167.5	907234.0	66.6	00:00:11:579	00:00:11:621	-	-	-	-	-	-	-	979.7	515.7	981.6	370.4	6.2	5779.5	12310.5	4.2	106.8	191.2	25.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	37	11548.3	11698.1	907234.0	907383.8	149.8	00:00:11:621	00:00:11:787	965.0	383.1	62.6	48.7	3.4	14.2	12.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	37	11698.1	11764.6	907383.8	907450.3	66.5	00:00:11:787	00:00:11:828	-	-	-	-	-	-	-	967.4	375.7	723.3	394.0	9.8	12023.6	20630.3	292.6	172.7	448.3	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	38	11764.6	12213.9	907450.3	907899.6	449.3	00:00:11:828	00:00:12:287	787.2	416.4	65.0	50.2	3.4	89.9	53.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	38	12213.9	12280.5	907899.6	907966.2	66.6	00:00:12:287	00:00:12:370	-	-	-	-	-	-	-	823.5	436.4	784.7	534.7	4.2	6008.3	11287.6	731.5	88.7	195.6	50.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	39	12280.5	13345.4	907966.2	909031.2	1064.9	00:00:12:370	00:00:13:453	778.1	489.3	66.0	54.2	3.4	41.7	59.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	39	13345.4	13412.0	909031.2	909097.7	66.6	00:00:13:453	00:00:13:495	-	-	-	-	-	-	-	764.0	479.6	910.8	494.2	6.0	8747.3	15656.9	385.7	104.9	308.0	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	40	13412.0	13894.5	909097.7	909580.3	482.5	00:00:13:495	00:00:13:995	906.7	494.4	67.9	57.0	3.6	7.9	9.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	40	13894.5	13977.8	909580.3	909663.6	83.3	00:00:13:995	00:00:14:078	-	-	-	-	-	-	-	903.0	493.8	728.1	542.9	8.3	7994.3	18041.3	783.4	105.3	320.5	39.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	41	13977.8	14227.5	909663.6	909913.3	249.7	00:00:14:078	00:00:14:287	728.8	560.3	70.5	57.9	3.6	6.8	36.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	41	14227.5	14310.7	909913.3	909996.4	83.2	00:00:14:287	00:00:14:370	-	-	-	-	-	-	-	726.6	548.6	844.7	504.1	5.8	3935.2	7736.2	798.1	73.6	147.3	39.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	42	14310.7	15026.1	909996.4	910711.8	715.4	00:00:14:370	00:00:15:119	839.9	503.9	69.2	57.7	3.6	13.3	13.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	42	15026.1	15092.6	910711.8	910778.4	66.6	00:00:15:119	00:00:15:202	-	-	-	-	-	-	-	828.3	502.5	752.8	449.6	3.7	3130.4	7718.4	156.5	67.5	143.2	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	43	15092.6	15242.4	910778.4	910928.1	149.8	00:00:15:202	00:00:15:327	718.3	418.2	68.1	52.9	3.5	60.1	53.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	43	15242.4	15308.9	910928.1	910994.7	66.5	00:00:15:327	00:00:15:369	-	-	-	-	-	-	-	683.9	388.6	653.2	283.2	4.6	4296.8	6959.5	596.4	80.7	153.7	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	44	15308.9	15442.1	910994.7	911127.9	133.2	00:00:15:369	00:00:15:536	674.9	305.3	65.5	46.4	3.3	40.1	48.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	44	15442.1	15475.4	911127.9	911161.1	33.2	00:00:15:536	00:00:15:536	-	-	-	-	-	-	-	703.0	335.1	682.6	333.9	0.9	2816.3	4575.4	1057.3	38.7	56.7	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	45	15475.4	15991.2	911161.1	911676.9	515.8	00:00:15:536	00:00:16:077	687.7	317.7	65.2	46.0	3.3	59.2	61.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	45	15991.2	16074.4	911676.9	911760.1	83.2	00:00:16:077	00:00:16:161	-	-	-	-	-	-	-	732.2	312.7	592.2	503.4	10.9	7149.9	14780.9	26.1	136.5	312.3	60.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	46	16074.4	16290.8	911760.1	911976.5	216.4	00:00:16:161	00:00:16:369	578.5	535.0	64.8	53.4	3.3	50.7	142.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	46	16290.8	16357.3	911976.5	912043.0	66.5	00:00:16:369	00:00:16:452	-	-	-	-	-	-	-	563.5	601.5	754.2	353.7	11.3	15983.9	36386.9	4.1	229.8	605.8	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	47	16357.3	16557.1	912043.0	912242.8	199.8	00:00:16:452	00:00:16:619	780.9	290.9	65.3	45.2	3.3	16.9	28.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	47	16557.1	16606.9	912242.8	912292.6	49.8	00:00:16:619	00:00:16:702	-	-	-	-	-	-	-	786.4	275.4	755.4	306.4	1.6	2205.1	4057.4	246.5	44.6	93.7	66.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	48	16606.9	17239.2	912292.6	912925.0	632.4	00:00:16:702	00:00:17:327	791.3	309.9	64.9	46.2	3.2	94.8	53.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	48	17239.2	17289.1	912925.0	912974.9	49.9	00:00:17:327	00:00:17:369	-	-	-	-	-	-	-	741.2	288.2	739.4	299.0	0.7	545.1	917.1	5.2	12.0	19.3	33.5	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	49	17289.1	17705.1	912974.9	913390.9	416.0	00:00:17:369	00:00:17:785	781.2	284.9	62.4	44.1	3.0	75.7	119.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	49	17705.1	17788.4	913390.9	913474.1	83.3	00:00:17:785	00:00:17:868	-	-	-	-	-	-	-	815.4	210.2	784.7	581.7	16.4	9386.6	22671.1	2.0	211.6	373.3	20.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	50	17788.4	17954.7	913474.1	913640.5	166.3	00:00:17:868	00:00:18:035	786.2	584.3	65.1	53.7	3.2	6.5	5.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	50	17954.7	18037.9	913640.5	913723.7	83.2	00:00:18:035	00:00:18:118	-	-	-	-	-	-	-	782.7	590.2	843.4	385.5	9.4	9002.7	14785.5	1.0	131.9	314.4	40.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	51	18037.9	18537.3	913723.7	914223.1	499.4	00:00:18:118	00:00:18:618	827.4	384.3	64.3	48.3	3.2	25.7	25.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	51	18537.3	18587.1	914223.1	914272.8	49.7	00:00:18:618	00:00:18:660	-	-	-	-	-	-	-	825.1	380.6	904.9	404.1	3.5	8028.2	12867.5	5.6	82.2	209.1	33.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	52	18587.1	18853.3	914272.8	914539.0	266.3	00:00:18:660	00:00:18:951	934.8	430.9	62.8	51.6	3.2	74.7	66.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	52	18853.3	18919.9	914539.0	914605.6	66.6	00:00:18:951	00:00:18:993	-	-	-	-	-	-	-	979.0	465.1	984.4	449.5	0.8	1342.6	2101.5	614.1	17.1	24.6	25.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	53	18919.9	19535.8	914605.6	915221.5	615.9	00:00:18:993	00:00:19:618	935.1	441.7	63.9	52.8	3.3	70.5	23.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	53	19535.8	19585.7	915221.5	915271.4	49.9	00:00:19:618	00:00:19:660	-	-	-	-	-	-	-	912.6	445.5	833.4	397.2	3.3	5984.8	10687.7	1004.4	91.8	172.5	32.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	54	19585.7	20018.3	915271.4	915704.1	432.7	00:00:19:660	00:00:20:118	828.1	374.6	66.8	49.2	3.3	19.9	39.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	54	20018.3	20084.7	915704.1	915770.4	66.4	00:00:20:118	00:00:20:201	-	-	-	-	-	-	-	826.3	352.2	896.3	427.4	4.0	5325.5	9220.6	394.1	85.8	156.5	24.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	55	20084.7	20268.0	915770.4	915953.8	183.3	00:00:20:201	00:00:20:326	906.2	440.8	65.7	53.8	3.4	21.0	18.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	55	20268.0	20367.6	915953.8	916053.3	99.5	00:00:20:326	00:00:20:450	-	-	-	-	-	-	-	908.3	447.2	899.3	405.7	1.5	3866.3	5725.7	95.5	49.5	88.9	16.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	56	20367.6	20816.9	916053.3	916502.6	449.3	00:00:20:450	00:00:20:909	907.4	426.0	66.0	52.9	3.4	10.3	35.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	56	20816.9	20850.1	916502.6	916535.9	33.2	00:00:20:909	00:00:20:950	-	-	-	-	-	-	-	908.5	421.3	927.9	416.4	0.9	1723.7	3446.7	0.7	28.7	55.5	50.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	57	20850.1	21399.3	916535.9	917085.0	549.1	00:00:20:950	00:00:21:492	929.3	429.9	65.8	53.4	3.4	46.6	51.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	57	21399.3	21515.8	917085.0	917201.5	116.5	00:00:21:492	00:00:21:575	-	-	-	-	-	-	-	913.2	453.0	920.3	471.2	0.7	1295.8	3080.5	0.4	26.6	48.9	85.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	58	21515.8	21765.3	917201.5	917451.1	249.6	00:00:21:575	00:00:21:825	896.3	446.4	67.3	54.5	3.4	56.0	59.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	58	21765.3	21848.8	917451.1	917534.5	83.4	00:00:21:825	00:00:21:950	-	-	-	-	-	-	-	877.3	419.9	774.4	516.4	6.1	5388.7	12545.4	9.8	88.4	193.7	59.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	59	21848.8	22198.0	917534.5	917883.8	349.3	00:00:21:950	00:00:22:284	767.8	502.2	69.2	52.2	3.4	20.6	23.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	59	22198.0	22248.2	917883.8	917934.0	50.2	00:00:22:284	00:00:22:325	-	-	-	-	-	-	-	768.7	508.1	840.0	463.1	3.8	3142.8	5040.5	429.8	80.3	145.8	66.5	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	60	22248.2	22580.8	917934.0	918266.5	332.6	00:00:22:325	00:00:22:659	842.6	488.4	67.8	53.9	3.3	15.9	55.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	60	22580.8	22664.0	918266.5	918349.8	83.2	00:00:22:659	00:00:22:742	-	-	-	-	-	-	-	829.9	511.9	879.6	414.0	5.1	6385.6	17172.5	980.2	101.9	190.4	59.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	61	22664.0	22763.9	918349.8	918449.6	99.9	00:00:22:742	00:00:22:825	886.4	393.6	64.2	51.3	3.1	22.1	19.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	61	22763.9	22830.7	918449.6	918516.4	66.8	00:00:22:825	00:00:22:909	-	-	-	-	-	-	-	859.3	389.2	706.5	377.4	6.4	10815.0	19827.4	1697.6	121.7	360.1	49.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	62	22830.7	22963.6	918516.4	918649.4	133.0	00:00:22:909	00:00:23:034	710.1	370.4	67.4	52.6	3.3	16.4	9.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	63	23030.0	23113.2	918715.7	918799.0	83.2	00:00:23:117	00:00:23:200	747.7	400.1	66.8	54.2	3.3	16.3	13.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	64	23163.1	23379.6	918848.9	919065.4	216.5	00:00:23:284	00:00:23:449	726.2	356.3	67.5	52.0	3.4	26.4	24.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	62	23379.6	23446.0	919065.4	919131.7	66.4	00:00:23:449	00:00:23:533	-	-	-	-	-	-	-	780.7	352.8	992.1	337.1	8.8	11914.3	23406.3	163.0	193.5	401.5	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	65	23446.0	23562.5	919131.7	919248.2	116.5	00:00:23:533	00:00:23:658	964.0	312.9	61.7	49.6	3.1	42.9	23.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	63	23562.5	23612.4	919248.2	919298.1	49.9	00:00:23:658	00:00:23:699	-	-	-	-	-	-	-	966.2	303.6	984.7	324.6	1.7	2436.2	2973.4	2109.6	30.5	54.9	33.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	66	23612.4	23728.9	919298.1	919414.6	116.5	00:00:23:699	00:00:23:824	980.4	344.6	60.6	50.6	3.1	12.1	27.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	64	23728.9	23812.1	919414.6	919497.8	83.2	00:00:23:824	00:00:23:908	-	-	-	-	-	-	-	995.1	364.8	624.4	370.9	16.9	32187.9	64143.6	2822.6	337.0	781.8	40.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	67	23812.1	23945.2	919497.8	919630.9	133.1	00:00:23:908	00:00:24:033	634.5	378.6	66.4	50.5	3.4	3.9	10.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	65	23945.2	24045.0	919630.9	919730.8	99.8	00:00:24:033	00:00:24:116	-	-	-	-	-	-	-	634.8	385.6	797.5	142.1	15.6	8192.7	15134.4	35.4	139.2	347.3	33.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	68	24045.0	24144.9	919730.8	919830.6	99.9	00:00:24:116	00:00:24:241	806.1	144.5	50.5	40.3	2.1	6.8	23.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	66	24144.9	24244.7	919830.6	919930.5	99.8	00:00:24:241	00:00:24:324	-	-	-	-	-	-	-	801.2	156.7	640.8	140.8	10.6	10175.8	27726.1	4.6	100.0	446.2	66.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	69	24244.7	24511.0	919930.5	920196.7	266.3	00:00:24:324	00:00:24:616	646.4	136.2	29.8	22.5	0.4	23.6	23.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	67	24511.0	24943.7	920196.7	920629.4	432.7	00:00:24:616	00:00:25:033	-	-	-	-	-	-	-	646.7	116.6	779.8	487.6	15.7	5467.5	28179.5	0.5	84.0	475.1	88.5	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	70	24943.7	25143.3	920629.4	920829.1	199.6	00:00:25:033	00:00:25:241	808.0	570.8	63.9	49.7	3.1	16.8	27.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	68	25143.3	25193.2	920829.1	920879.0	49.9	00:00:25:241	00:00:25:283	-	-	-	-	-	-	-	802.8	566.3	851.1	540.6	2.4	2456.1	4294.1	848.6	53.1	81.2	66.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	71	25193.2	25625.9	920879.0	921311.6	432.7	00:00:25:283	00:00:25:741	848.6	520.7	64.1	50.7	3.0	23.7	36.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
