Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Event Start Video Time [ms]	Event End Video Time [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Visual Intake Average Pupil Size X [px]	Visual Intake Average Pupil Size Y [px]	Visual Intake Average Pupil Diameter [mm]	Visual Intake Dispersion X [px]	Visual Intake Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	724	380776.7	381009.7	588158.6	588391.6	233.0	00:06:20:838	00:06:21:088	931.2	978.9	46.7	46.9	2.6	3.8	14.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	700	381009.7	381059.6	588391.6	588441.5	49.9	00:06:21:088	00:06:21:130	-	-	-	-	-	-	-	930.3	972.8	865.2	973.5	3.0	3735.0	7323.7	269.4	61.0	120.0	33.4	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	725	381059.6	381209.4	588441.5	588591.3	149.8	00:06:21:130	00:06:21:297	865.6	971.5	48.0	47.4	2.6	4.7	3.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	701	381209.4	381275.9	588591.3	588657.9	66.5	00:06:21:297	00:06:21:338	-	-	-	-	-	-	-	864.9	973.0	1015.4	975.0	6.8	8586.7	17066.5	391.0	111.3	280.0	50.2	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	726	381275.9	381409.1	588657.9	588791.0	133.1	00:06:21:338	00:06:21:463	1009.1	966.7	47.0	48.4	2.6	7.6	14.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	702	381409.1	381442.3	588791.0	588824.3	33.3	00:06:21:463	00:06:21:505	-	-	-	-	-	-	-	1005.7	961.6	1027.7	970.7	1.1	2258.7	3796.4	721.0	35.5	66.2	49.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	727	381442.3	381858.3	588824.3	589240.3	416.0	00:06:21:505	00:06:21:922	1020.2	965.9	48.4	50.3	2.8	4.3	6.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	703	381858.3	381924.9	589240.3	589306.8	66.6	00:06:21:922	00:06:22:005	-	-	-	-	-	-	-	1019.8	963.9	874.8	973.3	6.5	9260.8	18506.4	287.5	106.4	300.9	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	728	381924.9	382041.4	589306.8	589423.3	116.5	00:06:22:005	00:06:22:130	873.4	969.8	50.0	51.0	2.8	2.6	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	704	382041.4	382074.6	589423.3	589456.6	33.3	00:06:22:130	00:06:22:172	-	-	-	-	-	-	-	873.0	967.6	839.9	971.5	1.5	2808.7	5450.8	166.6	46.9	92.2	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	729	382074.6	382174.5	589456.6	589556.5	99.9	00:06:22:172	00:06:22:255	841.2	970.5	50.0	50.8	2.7	1.7	3.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	705	382174.5	382241.1	589556.5	589623.0	66.5	00:06:22:255	00:06:22:338	-	-	-	-	-	-	-	841.9	969.2	680.2	985.1	7.1	8326.9	16314.4	506.4	115.9	270.8	24.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	730	382241.1	382557.3	589623.0	589939.2	316.2	00:06:22:338	00:06:22:629	683.8	978.5	50.1	49.8	2.7	10.1	7.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	706	382557.3	382624.0	589939.2	590005.9	66.7	00:06:22:629	00:06:22:712	-	-	-	-	-	-	-	632.5	983.6	414.6	980.7	11.7	8949.1	14867.0	52.3	189.3	349.2	49.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	731	382624.0	382756.9	590005.9	590138.8	132.9	00:06:22:712	00:06:22:837	423.1	964.6	48.3	49.0	2.6	4.0	17.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	707	382756.9	382806.8	590138.8	590188.7	49.9	00:06:22:837	00:06:22:879	-	-	-	-	-	-	-	423.8	957.6	348.5	996.5	3.2	7003.0	11222.2	800.3	80.1	191.2	33.4	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	732	382806.8	383156.3	590188.7	590538.2	349.5	00:06:22:879	00:06:23:212	353.7	991.5	47.3	48.0	2.6	7.5	4.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	708	383156.3	383206.4	590538.2	590588.3	50.1	00:06:23:212	00:06:23:254	-	-	-	-	-	-	-	351.1	989.2	354.9	922.3	3.0	7343.0	10655.0	1401.8	70.1	180.7	33.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	733	383206.4	383489.0	590588.3	590871.0	282.7	00:06:23:254	00:06:23:546	356.9	914.4	47.1	47.4	2.6	2.7	10.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	709	383489.0	383555.6	590871.0	590937.6	66.6	00:06:23:546	00:06:23:629	-	-	-	-	-	-	-	357.0	908.7	361.0	818.3	3.9	4601.4	8652.9	637.6	65.1	158.3	50.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	734	383555.6	383705.4	590937.6	591087.3	149.7	00:06:23:629	00:06:23:796	361.2	815.4	46.1	44.9	2.5	3.8	5.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	710	383705.4	383788.6	591087.3	591170.5	83.2	00:06:23:796	00:06:23:879	-	-	-	-	-	-	-	362.7	811.1	370.3	599.3	9.4	15905.3	31576.5	492.6	150.8	474.0	60.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	735	383788.6	383938.3	591170.5	591320.3	149.8	00:06:23:879	00:06:24:004	373.2	596.7	43.9	40.2	2.5	5.6	6.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	711	383938.3	383988.3	591320.3	591370.2	49.9	00:06:24:004	00:06:24:046	-	-	-	-	-	-	-	373.2	595.1	383.5	544.7	2.3	2124.6	3523.2	430.0	48.9	86.6	66.6	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	736	383988.3	384187.9	591370.2	591569.9	199.7	00:06:24:046	00:06:24:254	383.6	541.8	44.0	38.3	2.4	3.4	7.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	712	384187.9	384254.6	591569.9	591636.5	66.6	00:06:24:254	00:06:24:337	-	-	-	-	-	-	-	383.8	539.9	560.3	543.8	8.0	8422.9	16136.4	544.6	127.1	273.6	25.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	737	384254.6	384371.0	591636.5	591752.9	116.4	00:06:24:337	00:06:24:421	561.8	536.6	45.0	36.9	2.4	3.3	7.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	713	384371.0	384454.3	591752.9	591836.2	83.3	00:06:24:421	00:06:24:504	-	-	-	-	-	-	-	562.0	532.4	862.2	555.6	13.9	9192.9	18878.6	572.1	168.2	392.3	40.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	738	384454.3	384570.7	591836.2	591952.6	116.4	00:06:24:504	00:06:24:671	862.6	551.4	43.3	37.0	2.4	4.1	11.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	714	384570.7	385086.5	591952.6	592468.5	515.8	00:06:24:671	00:06:25:171	-	-	-	-	-	-	-	861.6	547.7	604.4	740.1	14.6	5882.3	21657.9	218.8	94.6	366.0	6.5	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	739	385086.5	387199.8	592468.5	594581.8	2113.3	00:06:25:171	00:06:27:295	606.4	731.2	47.7	43.8	2.6	34.2	22.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	715	387199.8	387233.1	594581.8	594615.1	33.3	00:06:27:295	00:06:27:295	-	-	-	-	-	-	-	639.0	750.6	687.2	758.7	2.3	4153.5	7616.0	691.0	70.5	134.3	50.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	740	387233.1	388081.8	594615.1	595463.7	848.7	00:06:27:295	00:06:28:170	690.3	764.8	47.3	44.5	2.6	30.0	27.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	716	388081.8	388131.7	595463.7	595513.6	49.9	00:06:28:170	00:06:28:211	-	-	-	-	-	-	-	685.5	756.6	641.0	763.5	2.2	1601.5	3211.2	615.9	44.8	70.5	66.7	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	741	388131.7	388464.5	595513.6	595846.4	332.8	00:06:28:211	00:06:28:545	647.3	760.9	47.2	44.0	2.6	4.1	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	717	388464.5	388514.4	595846.4	595896.4	50.0	00:06:28:545	00:06:28:586	-	-	-	-	-	-	-	644.4	760.8	592.7	764.1	2.5	6492.2	10035.0	586.5	59.6	155.2	33.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	742	388514.4	388730.7	595896.4	596112.7	216.3	00:06:28:586	00:06:28:795	591.4	765.0	48.0	43.9	2.6	2.7	4.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	718	388730.7	388797.4	596112.7	596179.4	66.7	00:06:28:795	00:06:28:878	-	-	-	-	-	-	-	589.9	765.6	686.8	764.4	4.5	7573.5	15084.5	158.0	71.5	247.9	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	743	388797.4	391842.4	596179.4	599224.4	3045.0	00:06:28:878	00:06:31:919	684.0	757.6	47.6	44.4	2.6	10.4	13.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	719	391842.4	391875.7	599224.4	599257.6	33.2	00:06:31:919	00:06:31:960	-	-	-	-	-	-	-	688.6	761.8	677.0	764.1	0.1	2266.6	3225.5	1307.7	27.6	32.6	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	744	391875.7	392924.1	599257.6	600306.0	1048.4	00:06:31:960	00:06:33:001	679.3	760.9	44.7	42.1	2.4	4.6	19.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Blink	Binocular	22	392924.1	393057.1	600306.0	600439.1	133.1	00:06:33:001	00:06:33:126	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	745	393057.1	393290.2	600439.1	600672.1	233.0	00:06:33:126	00:06:33:376	687.8	749.6	45.5	42.9	2.5	4.0	18.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	720	393290.2	393922.4	600672.1	601304.4	632.3	00:06:33:376	00:06:34:001	-	-	-	-	-	-	-	687.7	755.1	562.7	759.1	4.7	3009.7	13096.4	21.4	42.2	262.3	94.7	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	746	393922.4	394105.5	601304.4	601487.4	183.0	00:06:34:001	00:06:34:209	558.9	749.9	43.7	41.6	2.4	4.5	20.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	721	394105.5	394172.1	601487.4	601554.1	66.7	00:06:34:209	00:06:34:251	-	-	-	-	-	-	-	559.5	738.2	682.1	821.4	6.9	9173.6	18078.7	370.6	111.3	286.7	50.2	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	747	394172.1	395686.3	601554.1	603068.3	1514.2	00:06:34:251	00:06:35:750	685.1	798.4	46.8	44.3	2.5	9.5	34.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	722	395686.3	395752.8	603068.3	603134.8	66.5	00:06:35:750	00:06:35:833	-	-	-	-	-	-	-	684.0	786.3	567.1	735.5	5.8	7016.6	13097.8	434.0	93.3	238.6	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	748	395752.8	395985.8	603134.8	603367.8	233.0	00:06:35:833	00:06:36:083	570.2	734.2	49.0	45.1	2.6	5.7	6.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	723	395985.8	396052.4	603367.8	603434.3	66.6	00:06:36:083	00:06:36:125	-	-	-	-	-	-	-	571.1	733.0	704.2	779.4	6.7	8408.9	17564.0	324.8	112.6	261.3	50.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	749	396052.4	396218.9	603434.3	603600.9	166.6	00:06:36:125	00:06:36:292	704.6	776.6	49.9	46.2	2.7	3.9	7.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	724	396218.9	396252.2	603600.9	603634.2	33.3	00:06:36:292	00:06:36:333	-	-	-	-	-	-	-	702.8	772.7	686.5	786.3	1.0	1961.4	3695.2	227.5	30.5	59.2	49.5	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	750	396252.2	396468.5	603634.2	603850.5	216.3	00:06:36:333	00:06:36:542	688.4	788.3	49.2	46.8	2.7	3.7	8.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	725	396468.5	396534.9	603850.5	603916.9	66.4	00:06:36:542	00:06:36:625	-	-	-	-	-	-	-	679.6	780.9	522.7	695.1	7.9	9775.2	17530.2	1283.9	138.1	312.4	24.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	751	396534.9	396734.6	603916.9	604116.6	199.7	00:06:36:625	00:06:36:833	522.8	691.1	50.4	46.6	2.8	4.7	4.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	726	396734.6	396767.9	604116.6	604149.9	33.3	00:06:36:833	00:06:36:833	-	-	-	-	-	-	-	521.6	691.8	552.0	694.5	1.4	2805.7	5176.3	435.0	43.1	84.4	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	752	396767.9	396901.1	604149.9	604283.0	133.1	00:06:36:833	00:06:36:958	548.3	696.2	49.8	45.6	2.7	3.4	2.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	727	396901.1	396951.0	604283.0	604332.9	49.9	00:06:36:958	00:06:37:000	-	-	-	-	-	-	-	547.6	696.7	568.7	746.7	2.4	2551.6	6020.7	266.9	51.2	124.9	66.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	753	396951.0	397167.3	604332.9	604549.2	216.3	00:06:37:000	00:06:37:250	568.9	739.0	47.7	44.0	2.6	2.2	4.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	728	397167.3	397217.2	604549.2	604599.1	49.9	00:06:37:250	00:06:37:292	-	-	-	-	-	-	-	571.0	739.1	517.9	743.8	2.3	2566.3	5303.4	346.6	51.2	117.8	66.7	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	754	397217.2	398981.1	604599.1	606363.0	1763.9	00:06:37:292	00:06:39:041	526.1	738.4	47.8	44.7	2.6	31.7	46.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	729	398981.1	399064.5	606363.0	606446.4	83.4	00:06:39:041	00:06:39:124	-	-	-	-	-	-	-	552.2	696.8	516.2	493.8	9.2	5539.4	12424.0	457.7	125.7	214.6	19.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	755	399064.5	399247.6	606446.4	606629.5	183.1	00:06:39:124	00:06:39:332	529.8	505.4	48.4	38.4	2.6	5.2	14.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	730	399247.6	399313.9	606629.5	606695.9	66.4	00:06:39:332	00:06:39:374	-	-	-	-	-	-	-	532.8	510.4	661.0	549.4	6.4	5946.9	14757.7	10.0	95.4	251.6	49.8	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	756	399313.9	399663.3	606695.9	607045.2	349.4	00:06:39:374	00:06:39:749	655.8	542.9	48.5	40.0	2.6	5.2	6.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	731	399663.3	399729.8	607045.2	607111.8	66.5	00:06:39:749	00:06:39:832	-	-	-	-	-	-	-	652.6	541.5	559.2	726.3	8.6	7881.6	13646.2	355.1	153.9	273.7	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	757	399729.8	400196.0	607111.8	607577.9	466.1	00:06:39:832	00:06:40:249	557.8	707.6	47.8	43.4	2.6	2.2	19.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	732	400196.0	400262.5	607577.9	607644.5	66.6	00:06:40:249	00:06:40:332	-	-	-	-	-	-	-	556.8	700.5	675.6	819.9	7.7	9601.0	18526.1	95.9	118.4	328.4	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	758	400262.5	400445.4	607644.5	607827.3	182.8	00:06:40:332	00:06:40:541	672.9	801.3	46.3	43.8	2.5	2.7	22.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Blink	Binocular	23	400445.4	400695.0	607827.3	608077.0	249.7	00:06:40:541	00:06:40:749	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	759	400695.0	400878.0	608077.0	608260.0	183.0	00:06:40:749	00:06:40:957	588.3	477.6	46.7	37.0	2.5	3.0	13.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	733	400878.0	400944.6	608260.0	608326.5	66.5	00:06:40:957	00:06:41:041	-	-	-	-	-	-	-	588.5	485.0	618.4	582.6	4.6	5422.5	11610.8	319.0	70.2	212.6	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	760	400944.6	401859.8	608326.5	609241.7	915.2	00:06:41:041	00:06:41:915	619.8	577.9	46.6	39.7	2.6	6.5	9.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	734	401859.8	401959.6	609241.7	609341.6	99.8	00:06:41:915	00:06:42:040	-	-	-	-	-	-	-	622.8	579.7	591.4	806.7	9.5	6882.0	13236.6	180.5	120.1	302.5	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	761	401959.6	402342.6	609341.6	609724.5	382.9	00:06:42:040	00:06:42:415	596.4	789.9	47.9	45.0	2.6	20.2	24.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	735	402342.6	402376.6	609724.5	609758.5	34.0	00:06:42:415	00:06:42:456	-	-	-	-	-	-	-	610.1	782.7	586.7	797.6	1.2	2333.4	4661.9	4.8	40.7	77.7	48.4	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	762	402376.6	402558.9	609758.5	609940.8	182.3	00:06:42:456	00:06:42:623	599.9	794.4	49.1	46.0	2.6	6.3	7.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	736	402558.9	402941.4	609940.8	610323.4	382.6	00:06:42:623	00:06:43:040	-	-	-	-	-	-	-	598.7	799.5	616.0	809.3	0.9	1122.8	2046.6	591.7	18.9	32.5	4.3	-	-	-	-	-	-	-	-	-
